req_id,title,department,location,work_location_option,posted_date,url,roles_responsibilities,basic_qualifications,preferred_qualifications
R10231929,Component Inspector(Union),NGC - Non - NGJF Union,"Rocket Center, WV, US",onsite,5/5/2026,https://jobs.northropgrumman.com/careers/job/1340071618456,,"High school Diploma/GEDAbility to work all 3 shifts as determined by union seniority.Must be able to pass a background check and drug test.2 years minimum experience within the inspection field is preferred.Must be proficient in use of standard measuring instruments such as micrometers, vernier calipers, dial indicators, and gage blocks.Must be knowledgably in ANSI/ASME Y14.5Technical Knowledge, must have some knowledge of mechanical gage inspection techniques, drawing and specification interpretations, appropriate MIL-specs and regulatory requirements, computer and software applications, geometric Dimensioning and Tolerancing, and statistical sampling techniques",
R10231848,Engineer Supplier Quality,Mission/Quality Assurance,"Buffalo, NY, US",onsite,5/5/2026,https://jobs.northropgrumman.com/careers/job/1340071611053,,,"Experience facilitating Root Cause Corrective Action (RCCA) and Failure Modes and Effects Analysis (FMEA) activities.

Defense industry experience, including interfacing with suppliers.

Experience in a quality, supplier quality role.

SAP Business System experience.

Experience with ISO 9001 / AS9100 Quality Management System certification process.

Primary Level Salary Range: $75,800.00 - $113,500.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10231884,Supply Chain Operations Coordinator 2 or 3,Global Supply Chain Mult-Func,"Palmdale, CA, US",onsite,5/5/2026,https://jobs.northropgrumman.com/careers/job/1340071612571,"Coordinate with Manufacturing to assist in prioritizing WIP to ensure contractual schedule dates are met.Utilize knowledge of production requirements to coordinate with other shop support teams (Manufacturing Engineering, Quality, MRB, Industrial Engineering, Shipping, Distribution, etc.) to initiate actions to remove any constraints to production.Perform necessary SAP and MES system transactions to release work orders for Manufacturing, receive parts into inventory, close out manufacturing work orders, and issue parts up to next higher assemblies.Able to identify, investigate, and resolve inventory discrepancies as they are brought to the attention of the team.Assists in determining possible and actual shortages may initiate action to correct these deficiencies.Able to obtain ECDs from Manufacturing based on the criticality of the parts.Estimates and logs production rate and time expenditures and may be required to establish sequence and lead time of each operation to meet shipping dates.Ability to obtain and maintain Power Industrial Trucks (i.e.. Forklift, Reach lift, Electric Cart, etc..)  Identify, locate, and transfer of large tooling to support Manufacturing Loading and unloading of large tooling from Autoclave/stage for Manufacturing This position may be filled as a Level 2 or Level 3 based on the qualifications outlined below.

Basic Qualifications (Level 2):

High School diploma or equivalent and 2 years additional education and/or related experienceAbility to work in MS 365, Excel, Word, Power PointMust have the ability to lift up to 30 lbs.Valid driver’s license or ability to obtain one.Ability to obtain and maintain equipment licensing including but not limited to electric carts, forklift, reachlift.Ability to obtain and maintain U.S Government Secret Clearance and a Program Special Access within a reasonable period of time, as determined by the company to meet its business needs (after starting).Basic Qualifications (Level 3):

High School diploma or equivalent and 4 years additional education and/or related experienceAbility to work in MS 365, Excel, Word, Power PointMust have the ability to lift up to 30 lbs.Valid driver’s license or ability to obtain one.Ability to obtain and maintain equipment licensing including but not limited to electric carts, forklift, reach lift.Ability to obtain and maintain U.S Government Secret Clearance and a Program Special Access within a reasonable period of time, as determined by the company to meet its business needs (after starting).Preferred Qualifications:

Experience working in SAPExperience working in a manufacturing settingExperience moving large items on ForkliftExperience working in a warehouse environmentActive DOD Secret level clearance.Excellent communication skills dealing with customers and suppliers

Primary Level Salary Range: $20.86 - $34.76

Secondary Level Salary Range: $24.71 - $41.15

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business.",,
R10231924,Quality Control Technician 2(3rd Shift),Mission and Quality Assurance,"Rocket Center, WV, US",onsite,5/5/2026,https://jobs.northropgrumman.com/careers/job/1340071618237,"Performs analyses and tests of raw materials, packaging materials, and/or finished products from manufacturing, to ensure quality standards and compliance to customer and regulatory requirements, and tolerance specifications for the chemical or physical property.

Performs a variety of qualitative tests or qualitative assays on samples, and to aid in maintenance and certification of test instruments and apparatus to ensure compliance.

Prepares and monitors quality statistics and reports. Reviews production records for conformance to procedures.

Conducts non-conformance tests of manufactured, packaged, or a tested product.","A High School Diploma/GED with 2 years of relevant work experience within the field.

The ability to work any shift if needed.

The ability to pass a drug test and background check

The ability to obtain a security clearance if necessary

Primary Level Salary Range: $44,400.00 - $74,000.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business.",
R10231854,Inspector 2 / 3,Mission and Quality Assurance,"Ridgecrest, CA, US",onsite,5/5/2026,https://jobs.northropgrumman.com/careers/job/1340071611716,"Inspection of materials from internal or external sources and services; involving physical inspection, documenting dimensional compliance and review of supplier certifications for compliance. Includes inspection of internally manufactured parts and final assemblies throughout all stages of production and review of final test data.Responsible for inspection of product in accordance with drawings, work instructions, quality acceptance procedures and maintenance of acceptance documentation/records.Generate and review First Article Inspection Reports in accordance with AS9102.Coordinate and assist with Customer and DCMA Source Inspections.Verify calibration of tooling and other equipment is valid and current.Perform a variety of inspection techniques: visual, conventional metrology (height gages, gage pins, thread gages, dial indicators), calipers, micrometers, functional gages, etc.Support project teams on non‑conformance containment, corrective actions, root‑cause investigations, audits, and other continuous‑improvement activities.May require flexibility to work overtime or within other departments as required.Perform in‑process and final product inspection at the Naval Air Weapons Station (NAWS) China Lake.

Basic Qualifications for Inspector Level 2

High school diploma/GED and a minimum of 2 years of related experience.Experience using technical drawings and following manufacturing work instructions and inspection procedures.Experience with soldering and solder workmanship acceptance standards.Experience with quality systems in a manufacturing environment.Ability to stand for extended periods during inspection and lift 35 lb.Basic computer knowledge (e.g., Microsoft Office Suite).Experience coordinating non‑conformance incidents and handling procedures.Ability to obtain and maintain a DoD Secret Clearance (requires U.S. citizenship).

Basic Qualifications for Inspector Level 3

High school diploma/GED and a minimum of 4 years of related experience.Same technical and quality‑system experience as Level 2.Ability to stand for extended periods during inspection and lift 35 lb.Basic computer knowledge (e.g., Microsoft Office Suite).Ability to obtain and maintain a DoD Secret Clearance (requires U.S. citizenship).Experience coordinating non‑conformance incidents and handling procedures.",,"TipQA experience.Proficiency with AS9102.Advanced skills in MS Office Suite.Interim/Full Secret Clearance.Familiarity with Costpoint MRP system.Certifications: J‑STD‑001, IPC‑A‑610, IPC/WHMA‑A‑620.Prior inspection experience in aviation, electronics, or ordnance.Associate degree in a physical‑science or manufacturing‑related field.Experience with ISO 9001 and AS9100 Quality Management Systems.Working knowledge of Geometric Dimensioning and Tolerancing (GD&T) per ASME Y14.5.Experience supporting assembly and test personnel in a manufacturing/production environment.

#LI-BC2

Primary Level Salary Range: $44,600.00 - $74,400.00

Secondary Level Salary Range: $53,000.00 - $88,300.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10231542,Engineer Electronics,Electrical,"Rolling Meadows, IL, US",onsite,5/4/2026,https://jobs.northropgrumman.com/careers/job/1340071577952,,,"Experience leading projectsExperience presenting to key stakeholdersExperience with Python and/or C#Experience coding scripts/automationExperience with lasers and optics

What We Can Offer You:

Northrop Grumman provides a comprehensive benefits package and a work environment that encourages your growth and supports the mutual success of our people and our company. Northrop Grumman benefits give you the flexibility and control to choose the benefits that make the most sense for you and your family.

Your benefits will include the following: Health Plan, Savings Plan, Paid Time Off, and Additional Benefits, including Education Assistance, Training and Development, 9/80 Work Schedule (where available), and much more!

#MPR

Primary Level Salary Range: $87,600.00 - $131,400.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10231801,Engineering Technician 2,Tech Support Mult-Func,"Clearfield, UT, US",onsite,5/4/2026,https://jobs.northropgrumman.com/careers/job/1340071609517,,"High school diploma or GED and 2 years of relevant experience OR associate’s degree/certificate in a technical discipline.

Proficient with manual and power tools for daily use.

Previous experience gathering, maintaining and compiling technical data.

Able to read engineering documentation and reports including drawings and schematics.

Capability to understand and follow electronic work instruction documents.

Ability to read, clearly interpret and accurately follow standard work and other written instructions.

Capable of the use of calibrated measuring instruments including calipers, micrometers, and electrical meters.

Ability to obtain and maintain a DoD Secret Security Clearance.","Associates degree in a technical or STEM discipline.

Electronics / Data Acquisition troubleshooting experience.

Working knowledge of Hydraulic systems.

Additional Requirements:

Successful candidate must be able to pass a background check for the Federal Safe Explosives Act (SEA)

Must be able to qualify for an Alcohol Tobacco and Firearm (ATF) “Explosives Possessor” designation

Must be able to qualify for a U.S. Government security clearance

Curious about all the exciting developments with the Northrop Grumman Space Sector? Click the link below:

https://www.northropgrumman.com/space

Working at Northrop Grumman is more than just a paycheck. We offer a comprehensive Total Rewards and benefits package designed to help you thrive at work and in life. For more information on our Total Rewards package, please visit our Total Rewards site.

Northrop Grumman Total Rewards 

Primary Level Salary Range: $48,400.00 - $80,600.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10225916,Supply Chain Technical Coordinator 2,Global Supply Chain Mult-Func,"Iuka, MS, US",onsite,5/4/2026,https://jobs.northropgrumman.com/careers/job/1340071213272,,,"Experience in operating a forklift and other types of freight moving equipment.Experience with safely loading and unloading trucks.Experience with setting up shipments and/or coordinating with transportation brokers.Experience with classified white-glove shipping requirements.Experience with using an MRP system for storing and issuing inventory.Previous experience with inventory with shelf life and/or out-time controls.Experienced user of MS Office computer programs to accomplish reports, logs, and briefings.Hazmat training and experience is highly desired.

Primary Level Salary Range: $18.56 - $30.96

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10229237,Supply Chain Technical Coordinator 2,Global Supply Chain Mult-Func,"Iuka, MS, US",onsite,5/4/2026,https://jobs.northropgrumman.com/careers/job/1340071213362,,,"Experience in operating a forklift and other types of freight moving equipment.

Experience with safely loading and unloading trucks.

Experience with setting up shipments and/or coordinating with transportation brokers.

Experience with classified white-glove shipping requirements.

Experience with using an MRP system for storing and issuing inventory.

Previous experience with inventory with shelf life and/or out-time controls.

Experienced user of MS Office computer programs to accomplish reports, logs, and briefings.

Hazmat training and experience is highly desired.

Primary Level Salary Range: $18.56 - $30.96

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10229236,Supply Chain Technical Coordinator 2,Global Supply Chain Mult-Func,"Iuka, MS, US",onsite,5/4/2026,https://jobs.northropgrumman.com/careers/job/1340071213288,,,"Experience in operating a forklift and other types of freight moving equipment.

Experience with safely loading and unloading trucks.

Experience with setting up shipments and/or coordinating with transportation brokers.

Experience with classified white-glove shipping requirements.

Experience with using an MRP system for storing and issuing inventory.

Previous experience with inventory with shelf life and/or out-time controls.

Experienced user of MS Office computer programs to accomplish reports, logs, and briefings.

Hazmat training and experience is highly desired.

Primary Level Salary Range: $18.56 - $30.96

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10231901,Engineering Technician – Communications (Level 2 or 3),Tech Support Mult-Func,"Palmdale, CA, US",onsite,5/4/2026,https://jobs.northropgrumman.com/careers/job/1340071613047,,"Electronic Technician 2: High School diploma or equivalent and 2 years additional education and/or related experience.Electronic Technician 3: High School diploma or equivalent and 4 years additional education and/or related experience.Ability to interpret engineering drawings in accordance with ASME and IEEE standards, including rack assembly drawings, interconnect wiring diagrams and custom cable assemblies.Working experience building and installing custom harness assemblies in accordance with industry standards.Working experience with industry standards for connectors including, but not limited to D38999, Dsub, twinax, RJ45, etc.Must be physically able to move up to 50 lbs.Must have color vision to identify cables and wires.Candidate must have strong communication and interpersonal skills with an aptitude to learn new material quickly.Ability to obtain and maintain initial Special Access Program (SAP) access via a Program Access Request (PAR).  This SAP/PAR must be obtained prior to commencement of employment and must be obtained within a reasonable amount of time as determined by the company to meet its business needs.Active U.S. Government Secret Security Clearance (with a background investigation within the past 5 years or enrolled into Continuous Evaluation).Note: SAP/PAR will be upgraded once selected candidate is in role. Therefore, candidate must also be able to obtain and maintain upgraded SAP/PAR.)","Current applicable Special Access Program (SAP) clearance.Active U.S. Government Top Secret Security Clearance with investigation date within the last 5 years, ability to obtain and maintain access to Special Programs (SAP) and a U.S. Government Top Secret Clearance

Primary Level Salary Range: $5,600.00 - $93,400.00

Secondary Level Salary Range: $66,600.00 - $111,000.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10229234,Supply Chain Planning Specialist,Global Supply Chain Mult-Func,"Iuka, MS, US",onsite,5/1/2026,https://jobs.northropgrumman.com/careers/job/1340071212649,,"Supply Chain Planning Specialist (Level 1):

A bachelor's degree from an accredited university

Ability to obtain and maintain a U.S Government Secret Clearance

Ability to obtain special program access

Planning/Scheduling Experience

Production Control Experience

ERP/MRP experience

Supply Chain Planning Specialist (Level 2):

A bachelor's degree from an accredited university and 2 years of supply chain, material planning, or closely related experience; OR a Master's degree

Ability to obtain and maintain a U.S Government Secret Clearance

Ability to obtain special program access

Planning/Scheduling Experience

Production Control Experience

ERP/MRP experience","An Active U.S Government Secret Clearance

Special Program Access

Material planning experience

Experience working in an Aerospace manufacturing environment

Experience with SAP and MES

Power Bi or Tableau experience

What We Offer :At Northrop Grumman, we are on the cutting edge of innovation-- building the next generation of sophisticated aircraft to protect our country. Our diverse portfolio of programs means there are endless paths to cultivate your career. We are well-known for our inclusive, family environment, phenomenal learning opportunities, and exposure to a wide variety of projects and customers. We also offer exceptional benefits/healthcare, a great 401K matching program.

Primary Level Salary Range: $51,500.00 - $77,300.00

Secondary Level Salary Range: $62,100.00 - $93,100.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10231464,Material Process Engineer 18026*,Material/Process,"Roy, UT, US",onsite,5/1/2026,https://jobs.northropgrumman.com/careers/job/1340071569710,,"• 2 years of experience with Bachelor of Science degree in a STEM (Science, Technology, Engineering and Math) discipline and 2 years of experience; 0 years with Master’s Degree

• Must be a US Citizen and have the ability to obtain and maintain a DOD Secret Security Clearance.

• Must have the ability to obtain and maintain Special Access Program (SAP) clearance

• Must be proficient in Microsoft Office Tools","These Qualifications Would be Nice to Have:

• Working knowledge of various NASA & Military Performance documents required for the selection and screening of Space, Military, DSSC, Non-Standard, and Commercial-Off-The-Shelf components, including MIL-PRF-38534 (Hybrids), MIL-PRF-38535 (microcircuits), MIL-PRF-19500 (semiconductors), MIL-PRF-123 (capacitors), MIL-PRF-55342 (resistors), MIL-PRF-39016 (relays), MIL-PRF-981(magnetics), IPC-6012 and MIL-PRF-31032 (Printed Circuit Boards)and various electrical interconnect systems.

• Experience with developing Source Control Drawings or Component Specifications for EEEE components

• Experience with developing and conducting qualification of EEEE components 

• Working knowledge of Destructive Physical analysis (M1580), Failure Analysis, physics of failure, Root Cause & Corrective Action, component specifications, component screening & qualification, component application qualification, and related installation/assembly process specifications

• Experience with derating analysis of EEEE components 

• Experience in parts, materials and process selection, manufacturing support, failure analysis, and processing of materials for space hardware

• Active DOD Secret or Top Secret clearance 

Primary Level Salary Range: $72,100.00 - $108,100.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10231480,Sentinel Material Process Engineer- *18027,Material/Process,"Roy, UT, US",onsite,5/1/2026,https://jobs.northropgrumman.com/careers/job/1340071570556,,Bachelor's degree in a Materials Science and Engineering or related STEM field.Minimum of 2 years of relevant experienceU.S. CitizenMust have the ability to obtain and maintain Secret clearanceMust have the ability to obtain and maintain Special Access Program (SAP) clearancePrevious experience leading projectsFamiliarity with metallurgical engineeringAbility to read and interpret technical drawings and 3D modelsExperience with AWS and/or ASME welding specifications,"Degree in Corrosion Engineering or Metallurgy, Welding Engineering, Chemical Engineering, OR Materials Engineering.Familiarity with Corrosion, metallurgy, welding, mechanical properties, materials properties, etc.Understanding of process/procedure development, control, and improvementDemonstrated passion for corrosion, metallurgy, material properties, etc.Demonstrated passion for being a creative or out-of-the box thinkingTest Plan Writing and reviewing experience negotiation soft skillsExperience reviewing & approving materials and processes to be added to Program Approved Materials and processes listFamiliar with Service Life Testing, reliability sampling, and failure analysis,Ability to obtain and maintain a Top Secret clearanceStrong oral and written communication skills, including demonstrated experience with high value customer presentations, with ability to focus on multiple projects with competing prioritiesDemonstrated experience in making sound decisions in uncertain and difficult situations.Strong sense of urgency and work ethic in ensuring engineering meets customer and program expectations in a timely and efficient mannerExperience in leading/supporting a development engineering teamDemonstrated experience working with customers to ensure project successExperience in performing in an Agile environment and knowledge/understanding of JIRA

Primary Level Salary Range: $72,100.00 - $108,100.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
R10230894,F-18 Aircraft Structures Mechanic 4,Flight Operations Mult-Func,"San Antonio, TX, US",onsite,4/30/2026,https://jobs.northropgrumman.com/careers/job/1340071525176,"Performing maintenance operations on F-18 aircraft, aircraft equipment, components, and systems in accordance all applicable directives.A variety of major structure repairs, remove/replace parts such as skins, intercostals, heat shields, bulkheads, longerons and fittings.Ability to read and interpret blueprints, assembly drawings, process specifications, technical manuals, written instructions, test procedures, etc.Able to perform part-fitting operations as filing, sawing, deburring, trimming, riveting, precision drilling, reaming, coldworking, and composite repairs.   Able to remove, replace multiple types of fasteners including, Hi-loks. Jo-bolts, Cherry max, and Huk-bolts, and fast rivets.Able to interpret diameters and dimensions using scales, squares, micrometers, calipers, ball gauges, pin gauges, and depth gauges. Basic Qualifications for F/A-18E/F Structure Mechanic 4: 

Have at least 4 years of experience and familiarity with inspections, servicing, troubleshooting, removals, and repairs. Must have and maintain an active secret DOD clearance This position requires the ability to perform moderate strenuous physical and repetitious work to include bending, stooping, kneeling, carrying tools, lifting up to 50 pounds, working overhead, and accessing small, confined spacesMust be able to pass a physical/respiratory evaluation to obtain and maintain necessary respirator clearance and compliance with all respirator fitting requirementsMust have comprehensive written and verbal English communication skills. Must have the ability to work flexible schedules to accommodate customer maintenance requirements. Must be able to clearly document maintenance and repair actions, equipment status tags, logs, parts requests, etc.  ·Must be able to perform assigned duties while wearing required safety equipment.  Will be required to comply with all rules and regulations concerning health and safety, tool control, FOD control, and all training and certification requirements. 

Preferred Qualifications for F/A-18 Structure Mechanic 4: 

Strong preference to candidates who have supported U.S. Navy F-18 or F/A-18 squadrons on deployment, depot level or assembly. 

Primary Level Salary Range: $55,500.00 - $92,500.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business.",,
R10230892,F-18 Aircraft Structures Mechanic 3,Flight Operations Mult-Func,"San Antonio, TX, US",onsite,4/30/2026,https://jobs.northropgrumman.com/careers/job/1340071482879,"Performs maintenance operations on F-18 aircraft, aircraft equipment, components, and systems in accordance all applicable directives.A variety of major structure repairs, remove/replace parts such as skins, intercostals, heat shields, bulkheads, longerons and fittings.Ability to read and interpret blueprints, assembly drawings, process specifications, technical manuals, written instructions, test procedures, etc.Able to perform part-fitting operations as filing, sawing, deburring, trimming, riveting, precision drilling, reaming, coldworking, and composite repairs.  Able to remove, replace multiple types of fasteners including, Hi-loks. Jo-bolts, Cherry max, and Huk-bolts, and fast rivets. Able to interpret diameters and dimensions using scales, squares, micrometers, calipers, ball gauges, pin gauges, and depth gauges. 

Basic Qualifications for F/A-18E/F Structure Mechanic 3: 

Have at least 4 years of experience and familiarity with inspections, servicing, troubleshooting, removals, and repairs. Must have an active DoD Secret or Top Secret clearance or higher (with a background investigation completed within the last 6 years or currently enrolled into Continuous Evaluation)This position requires the ability to perform moderate strenuous physical and repetitious work to include bending, stooping, kneeling, carrying tools, lifting up to 50 pounds, working overhead, and accessing small, confined spacesMust be able to pass a physical/respiratory evaluation to obtain and maintain necessary respirator clearance and compliance with all respirator fitting requirementsMust have comprehensive written and verbal English communication skills. Must have the ability to work flexible schedules to accommodate customer maintenance requirements. Must be able to clearly document maintenance and repair actions, equipment status tags, logs, parts requests, etc.  Must be able to perform assigned duties while wearing required safety equipment.  Will be required to comply with all rules and regulations concerning health and safety, tool control, FOD control, and all training and certification requirements. 

Preferred Qualifications for F/A-18 Structure Mechanic 3: 

Strong preference to candidates who have supported U.S. Navy F-18 or F/A-18 squadrons on deployment, depot level or assembly. 

Primary Level Salary Range: $55,500.00 - $92,500.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business.",,
R10230388,F-18 Electrical Avionics Technician 3,Flight Operations Mult-Func,"San Antonio, TX, US",onsite,4/30/2026,https://jobs.northropgrumman.com/careers/job/1340071372672,,"Should have at least 4 years of F/A-18 E/F experience and familiarity with F/A-18 inspections, servicing, troubleshooting, removals, and repairs.Must have comprehensive written and verbal English communication skills.Must have the ability to work flexible schedules to accommodate customer maintenance requirements.Must be able to clearly document maintenance and repair actions, equipment status tags, logs, parts requests, etc. Must be able to perform assigned duties while wearing required safety equipment.Will be required to comply with all rules and regulations concerning health and safety, tool control, FOD control, and all training and certification requirements.This position requires the ability to perform moderate strenuous physical and repetitious work to include bending, stooping, kneeling, carrying tools, lifting up to 50 pounds, working overhead, and accessing small, confined spacesMust be able to pass a physical/respiratory evaluation to obtain and maintain necessary respirator clearance and compliance with all respirator fitting requirements","Strong preference to candidates who have supported U.S. Navy F-18 squadrons on deployment.A&P LicenseFCC Radar EndorsementU.S. Navy or USMC backgroundActive Secret DoD clearance

Primary Level Salary Range: $60,500.00 - $100,900.00

The above salary range represents a general guideline; however, Northrop Grumman considers a number of factors when determining base salary offers such as the scope and responsibilities of the position and the candidate's experience, education, skills and current market conditions.

Depending on the position, employees may be eligible for overtime, shift differential, and a discretionary bonus in addition to base pay. Annual bonuses are designed to reward individual contributions as well as allow employees to share in company results. Employees in Vice President or Director positions may be eligible for Long Term Incentives. In addition, Northrop Grumman provides a variety of benefits including health insurance coverage, life and disability insurance, savings plan, Company paid holidays and paid time off (PTO) for vacation and/or personal business."
